ID,oil,gas
14813,22549.37927476876,22185869768.90079
10297,204014.4052574243,627050496.3899993
28939,1745207.5192458036,455414670.34842515
10369,289176.6497644076,327845327.56423944
25550,305337.8432089777,164899349.23445505
5172,338702.56511024904,552155953.9474286
23956,159204.01791589384,552690135.0318588
24181,86195.04464984822,412650334.926207
380,572911.1857094778,358509239.4113247
9253,1919851.5801811747,97770928.81492749
649,174700.2819798915,974753687.6166612
11764,83600.68936534329,89918935.69937743
13974,829207.0072185668,480828222.2897321
7456,3659734.4356635604,1327417280.11391
23452,372708.95820492686,1083441789.1297061
1822,324954.1376069364,434208195.67896765
27383,1653466.4474804627,491406804.7101248
17281,371611.7785628522,282044922.0080994
11686,208577.64684086872,829916070.1197562
21107,190424.00532768221,27893927.568342727
2152,1296534.4700663073,46561136.13781015
12135,380554.3013700326,3698281459.804602
16891,391363.448572977,444325757.6610226
607,25132.124563445224,239160490.58040354
3589,162570.94944008658,69520895.52486399
6198,415389.28292783606,175423520.11938325
18429,106999.9505351882,10099858297.777927
21154,1374818.109789289,28024106.57852111
8846,704794.3117383545,181347905.53447548
14960,8913607.149028262,1180140688.5774815
23770,230363.9886667614,120226399.88760583
7886,72644.54643243823,114574351.82823603
29721,432666.2324628718,94729795.73990196
9112,312745.85976939194,341290696.6338714
18314,200443.57055201728,50269269.8641118
22231,828740.7754877615,266405019.53690797
23122,273758.3002733041,338964339.6921413
23534,81272.07633317357,248145893.0143779
22730,65832.74808627272,800103197.5940644
3421,353399.11829830136,902673962.8781964
10354,329600.4210810596,422401115.3628312
11852,652331.1833084719,6895020732.594317
18087,248165.5578347415,4427611.026851368
4252,4338.9637777560965,39806379.49728252
26294,96354.56097892998,1681208882.8220387
15541,272035.83866927674,247868777.1125408
23280,588770.7714016302,121022889.28079587
7794,125728.31976791781,60487075.40266648
12483,77379.66373864633,135190943.069486
22435,1728.3814426465867,2265858209.1479235
11237,297405.21768920525,1948602043.739291
15865,428309.48229561356,135718738.40421715
14402,402185.5128581729,3881854592.6003237
7841,233901.1583426535,340924233.72987175
19304,319202.08972406626,55708339.91865951
14177,424443.350675544,467467366.93588334
27546,325248.1048573872,338830765.130618
6390,3395651.293347818,528155756.5947332
21362,532529.4298617268,207258310.74681064
9542,5706126.679245586,467982298.85399073
11603,413664.7580365145,174202053.15945736
7488,199378.50998039448,20761794310.01067
231,400083.1755920398,384461746.12682027
3272,55830.168452327096,2475358314.6238956
26279,1674060.0089300137,145023657.40372017
14891,610479.0515043463,415093261.53554004
4902,155114.24282153344,209993037.17044201
9559,1160039.2171313434,207500655.87751395
7955,122352.96796444902,122762388.6998178
7070,150873.72181191386,222977276.5629091
13141,475045.29662702436,305985042.92864037
14049,73601.6013677547,786715657.1732899
75,257198.13986441898,1072162313.3075218
21841,1064338.5195211156,75959089.30451767
5770,713896.7431476817,849548685.3046762
1108,148738.62659395023,273183191.56064796
26004,592379.9614365596,324901727.7487206
7745,9310.462124387761,18072753.07999005
2209,268370.5285160425,1019813134.2742031
8255,237714.85706300684,139389408.08459625
2386,433619.18024672475,366494607.11239684
748,231722.40048243976,29260914.74659556
16287,1419553.4789094315,844750312.7363408
25670,1247872.7475074437,726287021.7747388
17203,889502.417030109,406309400.0136062
19683,947188.061907428,402171290.5255331
7467,26029.49102575697,603208064.968411
2359,201106.7567467206,815453857.8658994
1599,205672.24952364987,137446998.67797965
476,134667.21549815623,1010818132.9651755
25194,299839.0427901382,672638159.0767987
21294,11702.43249520711,63314063.488441825
11715,817756.3744003775,589811308.3045295
15459,170911.5207583719,4195299069.0384703
4048,1985337.405975309,7881421517.959441
8474,452163.75541691267,86115641.33261003
22722,718894.8811271809,266113678.84754407
9527,657461.2450774346,419747124.83682746
11611,378632.8138711396,7729885375.11964
259,19866.444704780064,60961804.86876911
27911,66025.6862907492,1227121278.9982119
18137,139889.7996067376,318276966.25354123
24764,9436856.30013182,1075400043.828575
13405,4693528.95867294,328691484.14438206
11617,253166.4211121849,5096100134.121501
23831,97634.01972979493,961692020.2612466
3537,109779.36719168993,2065023010.4055526
7821,733381.1420005158,5930157303.941112
10063,395035.0832646811,60477544.66515452
16883,338176.8240823457,319488641.72528094
13837,205010.4917722429,734022990.2494403
25893,168591.1586467199,737995623.771548
9960,89561.78059977443,814739692.0370905
29700,181707.26341966385,205471421.75945738
2701,691386.7279032791,781101585.6230043
26467,1597903.294757268,604798300.3241106
8628,17926.802424728005,10023854306.780659
4455,210717.80146040177,192070502.96554506
20886,835163.3870199412,973366039.3394392
22807,2046626.0883455195,1095334148.3121877
18664,2605810.911181537,236345189.7706922
9020,1421187.8618867607,95537148.60536169
6557,37731.129354722034,138870440.64908457
9787,806480.2838639888,269249964.6651297
17526,110623.88055173641,100803668.1380678
28244,282074.3969814551,120614514.89249554
11125,236293.4760189374,6861906754.73003
6308,48062.597807647784,305389034.61541045
2619,487967.8993539979,4402835701.8116255
3504,1385195.6892168962,6837883.769781419
27403,2393.67726592442,210109046.6804491
19425,203154.27837228903,523806536.2835649
8743,44012.79575482294,98563224.26901253
8231,1175505.6380124432,379745890.1217085
16263,93714.29037511651,347563669.7671098
1796,92141.041519645,50078128.37208697
15085,523973.9809584124,255604361.36617768
18535,262428.3236542552,6182812463.507481
12766,424261.6076265624,96433089.59558217
12296,601049.9386360254,1070413697.6327401
12341,415312.40216818446,114675874.31755084
16773,16769.460415235717,165425304.31368238
28775,2501680.603113504,392797276.9737185
14433,87292.4796265558,42700122.21657621
4685,858408.5534421782,443696592.2223405
26743,828630.3617383984,35267288.38934087
12978,371024.2867349308,332504675.1783781
8304,60293.968742223304,149588490.53940734
27152,713622.3319420175,155337448.2160756
4097,436993.4794592608,17896561.543479435
5883,54923.64130276437,1461546456.1600266
17184,299409.59265223425,131899665.19606182
2740,437650.10750502016,7895415026.5357275
25546,68586.4018670656,211083852.7634349
9632,4658938.395930884,612675879.7213724
18150,264301.0253492765,70395861.4041109
27110,165367.4496919786,421509082.98926735
8170,550389.2100265273,62286778.49871063
12362,550515.1277399018,8851641230.6439
20523,197701.1317265739,75345244.79003267
17971,268047.7757635507,10726919275.025812
8518,154871.41496711157,546321509.6288171
20077,146864.34873960554,1108447421.885757
20728,1896626.4400758247,199569499.56594774
6604,1438677.3582391776,1366263272.1576223
28192,570978.0421200425,394842124.4514228
13719,304023.31538138376,9609468703.355225
20092,193972.0284331405,859148608.3500284
14492,117639.00792180607,97903445.89045273
8617,159951.7413340191,34975854.48258412
2864,2875.809151280885,1641624489.2003932
16255,495001.9217856469,23530022.041920166
20210,1862477.0845277405,247096952.3836406
19791,491769.20793124003,601547052.1995761
25858,109455.41299176845,4361688.527269552
20211,4038342.609470073,186766522.13947156
8332,2027641.6269973123,970040.6495154533
22969,13152.690794962806,607679980.6109617
10597,330271.1635430953,257565308.4390337
3988,618508.6762195268,539392946.7819617
20780,252972.19559615172,9624231356.747267
2350,270170.71521330444,504077572.0245304
5754,629319.6562876005,6096520519.607384
14602,330627.6362122628,546964251.0658253
22613,510551.66339462023,869863062.8675437
9629,570462.9108099907,647607611.2667967
6453,3173858.89743308,1718639069.1445327
15097,35848.4908912283,496005903.138406
18865,5725786.246221919,804539410.9605492
15380,93976.03162800736,787346894.3839049
20490,480566.38735943334,3658045856.8716497
6965,231024.96217789393,991845603.7541422
4003,79151.91360928467,599150608.5617154
9329,845465.1043399118,274157431.9725626
3002,321713.062360009,1034142714.4622808
13912,436718.9945771372,336209994.64478284
16036,358874.02623719035,288384866.06942415
734,813713.6154183525,168630078.0326357
25252,1037480.3528654868,107510970.31473914
17211,932636.3241298726,3362901322.2084804
28925,41012.68905411825,189702824.75430652
6625,363082.19100552046,955759858.9903581
14936,877416.7379129258,101636490.86915581
19813,4808785.997890275,754325720.713315
11828,852902.2416646009,301489268.06610006
27346,358435.69776755286,509509552.513863
24189,371466.01866937854,565012586.1785313
5665,185473.63393694934,685046344.001655
4982,296144.97497031454,251244458.15817994
12994,330546.9662605694,182511166.9364325
14585,147008.6456129759,315388293.46252453
10311,3023447.614262459,231184963.2975276
21148,148386.609322948,189353450.93586692
20496,664855.0137211375,5440970628.126038
4471,664281.9159404349,239338932.16574565
6596,293679.0162297002,360169259.0872244
6241,87384.76548067089,74279496.81599581
11259,396199.2946728447,248697587.82618916
6120,53132.58604297876,93291900.34686299
22624,451620.8539890685,712605821.2975019
10042,638617.4698543727,293526140.74088216
25018,205080.5230220322,77433624.70321132
15139,616642.1267593163,130146500.3795439
1580,120651.0494467943,173992159.12099394
26481,1685.1625869084626,328198869.32790273
1911,109661.46406681252,155127.29882340576
7217,1541058.949821704,86699632.0670474
91,576157.6696942083,65159699.36031368
15292,812526.8813029797,360963267.61923325
188,234374.55459387062,202436864.75697213
9362,327151.07481552166,293363462.06659764
10859,823737.0920793473,13954761557.023315
7024,6093998.704492827,2084382773.871682
5477,206642.6015027246,196676483.42866534
20160,4182298.222966608,1818007979.1340818
18374,68549.72158896827,469429571.47507143
321,326085.155918614,194530018.44311708
13549,64248.945292128294,235279944.32587847
4740,1238376.1535306948,1136797894.5176075
22287,24876.164230857048,300904141.6270798
4291,178012.1433851617,56139537.180770494
21043,495656.9331432979,423095577.541791
14321,60704.529152038085,89128881.4034132
194,64224.13388321134,4285012390.123469
2830,120608.68085663699,64213347.2180661
11904,1182584.5092676634,291786472.35834634
25666,898233.4777987691,311028532.6797638
14712,1148242.2231170684,441982860.061006
2516,654314.4124107992,3103299940.644144
27951,131368.48855303152,9150567119.526344
15516,351148.23094417574,104215364.06138884
12887,152508.7314656593,1301238921.5573828
29154,290934.0369263913,398602571.05548626
7325,17281.458372348556,121419094.35621336
28430,434225.6259060387,692010515.5290085
756,4039873.8452822743,5183223599.3109665
7251,1084291.428074666,272179408.96429646
7759,54939.770287684936,20173505.852148596
29656,108630.54811539527,1092634480.9001787
26424,766881.6040866354,1003563697.413455
1747,6128514.459941705,469600516.63451755
12531,1975683.2939440897,1681525544.0402393
20386,214170.6345680508,1874064078.3236866
1052,417292.70499067265,456860541.703921
19842,1321487.2962251678,977322840.9980345
2444,271913.7970672776,577756187.7563748
25738,41955.35665876444,261930779.7700859
11048,14822.715307052942,8054485874.9267845
28599,254360.23864665657,9712111865.865063
16777,71944.28523061445,86800599.15356214
24732,2406835.6632719385,606046662.4747281
13614,173726.7914585018,553855409.3818765
20921,11738.285649194991,126546501.28065081
11145,3289438.683278901,559125375.293396
7136,115940.64620769361,261679657.82105476
19427,278558.11371509347,556548041.7909862
20440,320778.6129065853,16476500851.898071
4793,110908.63556747566,441498572.3766777
29158,376201.73227903317,414130791.42303777
19979,1749215.235523069,2229330318.856288
10563,2179330.4652779973,278771225.5331412
14323,33327.274679910566,129860871.83691403
4730,60703.75861700726,523474955.2766459
29500,12876.711853995292,4856825437.663673
13346,138491.81336714208,869239795.024494
7487,304889.23921454395,22751302434.673187
18858,796815.6994805789,225800413.56037846
14161,217330.5269121212,80915435.02041337
10890,210240.73087881407,669012697.2233366
3753,256730.29710480056,121158331.44057298
9473,303080.8473632226,68060489.6519747
15610,302987.25027395773,976335549.4698068
10011,183557.92114593842,3239050939.563881
27024,2194161.6485724347,270910445.1425383
1808,269542.33973351785,869090498.6223148
17962,1193892.6162635887,416962231.92273897
5038,386478.04116667854,606960072.9463055
16420,35123.060448803306,226077233.44192415
4814,1664.1345942066712,181386094.55993178
24235,116715.92021257087,329508244.8877398
4416,387451.04901452374,139038681.2608981
6872,433384.0203048943,1299875638.5736775
23582,1231508.5003246896,495206581.3028557
25573,116236.95915089936,492069823.88086873
20631,997601.0483404214,3559994014.945783
28113,152357.19343457467,13430274.33129553
22795,383375.0372097734,321270771.5018146
22110,2070518.68528248,2628197574.810956
22995,1611353.530487734,346624694.68216676
2937,355964.7959880198,300644498.52200466
17128,61394.39834465905,425188933.68769366
19922,535735.7289205184,74599023.33316472
5216,511984.8662231134,209039926.27893347
6594,131745.60827335474,436074210.64764637
18399,166185.1736268866,875523895.2667334
15904,1958842.9423253348,594569683.2577761
12833,293581.99506699,144943897.24686995
15324,62286.893088509205,6649147468.092337
17980,492593.9547046307,2528665786.960506
3884,84457.48718831051,287467149.3293107
19876,169751.00602149407,1305688854.7077265
18089,104343.04679986254,222029058.14524457
10865,7724523.542262089,1609370250.2686439
16752,66677.86914782926,195898571.3465402
2769,255607.61293468875,1746915006.8416126
24154,14751.271737644127,43731994.3165123
6726,254889.01543106334,277628384.4318325
26451,634880.1898825297,1924403212.8847327
11478,286109.0147399751,2834121614.398553
11131,4106588.2891490306,694989218.0177552
8457,180354.6386241569,1300763623.7798948
12102,18475.716896439626,1801986878.9493306
7753,70523.89954720104,20842847.877977915
11655,4768794.518040929,550556000.2706207
11947,3801348.9099087673,1264280516.9290092
19088,257518.59618821257,2021666471.5233648
24638,5788.100330599988,273396063.21252483
19368,510625.677408335,234737428.46045992
27926,2174244.5345783103,812539743.3360912
19386,223161.43318405564,325113434.40182656
14148,237392.5171502964,307248013.82448125
16107,123413.07080825377,499316327.7499238
14564,265321.16361693083,3491583212.1535764
17112,543980.3400791364,4923972889.670714
24050,141570.06528139798,196594437.9000883
6206,80341.88546871667,24922218129.584755
11487,696894.3387705111,279801571.4469486
18737,553197.1652151347,71609475.72092374
18720,13331.166955623818,1347100718.4513996
16024,956791.7504199311,730786791.0979604
26703,100525.91532303674,385560062.6235327
16361,13366.868178652663,748915723.4893924
11830,120263.22830766869,230163006.44171354
22340,122171.47248585058,297655220.53715456
14569,363758.3088249933,3653508211.6798887
16096,16010.37418382974,625859609.3840579
3082,3069423.247958605,161086486.45926794
26625,344962.89607422386,1073342913.5005682
15137,252722.20426364668,81651134.70202373
10950,233759.10155573938,144278369.27677453
18507,94889.38257726385,1123642845.7735112
23318,161901.18177727307,126558202.55537501
17,1025092.6953276966,746761328.3786312
9607,387945.18039962096,2010250706.767237
27428,953927.7051430658,442232005.04264873
27052,2022505.1834096438,480517092.26730275
18085,2510.5001468799096,207817654.4417129
24017,1977873.5105690665,326316716.7086126
13693,91683.22240306604,113354568.09111989
17210,490471.2821139027,2504238094.810359
18937,501823.44206103694,29275100.478921354
2435,205685.77810301882,147217405.52509815
21913,268747.0087770039,886826162.3286835
18543,148354.6881048409,172952840.89219183
27986,63298.45626225668,500637673.19814444
9098,718194.3302256642,207300089.09402794
18370,1057.7024343750747,209688133.0837961
1493,23521.939467176468,38453446.16855194
2008,369491.15699396346,395334632.56264967
14582,1311119.420652624,334852216.51040524
5222,165624.1445564082,2826678355.752414
5227,296648.7779374846,2826678355.752414
17712,47531.73670995362,823159445.3617895
26509,1039280.0958133253,186509036.0695731
11592,71880.88068190406,126754048.98906462
12904,167000.05929101355,191983398.26511034
2269,270785.9416985432,208364492.71779323
17435,123068.9344952145,287850625.009808
22968,210931.0884043052,194943986.92606434
16431,186257.32172712023,21206819.400914945
1801,671190.3308508053,1032722631.9276339
10373,305593.3619600437,540187626.0517061
15189,174615.6224014848,1215061941.3395422
8416,620.2387114910204,328774391.2159918
10056,177168.8818328618,146444258.91678432
9251,1768342.976175252,152332800.70225993
10256,242368.4931446894,8797394541.211031
6921,405373.3571051052,201194901.30075172
26244,17391.02133127685,276494090.5028637
10911,38206.90827486406,3082489851.274179
1303,187698.68514413614,1065691447.5476602
21099,10082.836574881869,3401849917.2261267
24182,551221.2592890852,1103583629.8015337
12555,179610.32715957306,7290590950.311783
24097,36629.24168767559,124271981.70468359
2734,124992.42491685577,49055496.42357481
24779,813317.3786035631,895019723.1340532
19332,538864.1521627373,321381427.46794355
23689,98499.05664473884,390178667.4928736
2546,900141.0619783474,13983262.332640883
5114,189214.43732931194,918523117.3350149
20040,4594304.597854452,954388940.2564689
12107,130911.39807801582,1350742276.0288172
27959,93802.32908984557,8128775010.357729
4560,737111.3627172511,3586800839.760678
2195,293548.13133165677,263732010.14083624
6742,3901530.2135638264,829407012.3637428
1703,708903.2799740484,791907016.2010939
17103,180402.52126554682,266825290.6184978
1290,121337.74529178032,237271594.23631585
16189,18026.971224034467,3297134389.58651
28495,256200.29215337397,2278263808.350115
7516,754099.655885981,523677777.66418123
25587,95431.66495055835,29402707.96408455
24810,1428944.240993973,794201605.1194248
26352,146822.8086818078,279925975.8791492
11011,1070398.2482003379,468164196.4253617
25256,2007422.9523882065,391735970.2104192
4678,39102.533659589986,112479289.35025649
24349,195424.45020174247,1313647823.1553311
13049,963083.0129631346,3609595358.8871913
16745,135058.19770969867,261255225.41036028
5908,3146.394975534514,2554236039.213622
12396,964111.391712682,233013527.6526142
16067,484921.27526622254,432354973.47420317
396,540270.6381240162,562538000.3968532
5864,438774.3820898913,650991098.4675355
9737,884839.6635694577,540527336.274366
6778,105572.7199626247,6519023592.649731
25284,633201.6042062127,1416941.5154915822
18355,304770.93523878575,401674860.95602614
27684,174261.91101829274,301588579.26240814
4110,37377.786487006044,39420227.291626416
12522,165387.597901882,309546668.26814544
15279,498821.7361600779,87795485.03824754
8980,73714.8379864572,985495490.1585408
27062,593856.5383502762,437996399.95792824
12148,148691.22005407678,17531577.190156724
1595,174477.80906223838,163663579.44754174
13835,165340.65484752462,392448452.3238253
27176,923469.4359318682,2549880160.4785814
7916,91572.84794342212,860956057.7573124
25844,270783.08756597503,44086224.9155752
26291,241025.79452922606,2874628109.036498
6138,1543799.8526216592,122401474.09658825
20198,134227.89975719893,146405309.76945928
26864,165019.20476390564,16181372914.125792
25921,354321.3253608993,1310376271.2823613
20191,7563.449543574007,339560358.2834185
24831,165210.93988881566,1494733642.632424
11057,68425.84758074918,2228205791.6323857
29064,224810.97907112452,1541749294.6786134
7668,1516140.2511111929,226110994.91138333
14173,111166.97074448806,237387161.47872466
482,3239540.0342070255,194835605.25250033
772,236357.13955417203,5161043432.432587
11021,182600.88780377302,4411895054.336356
22976,190554.43864194883,1983126130.77594
29109,296707.4368718325,2001201247.0392354
25786,3414.0381785585305,87991378.54944308
7839,13167.15763751701,601953113.3206019
7602,212006.22158620114,1275739130.5317698
27205,772036.931676629,1127979508.1223118
17684,1691977.2448831787,265824921.22194815
29128,201012.64575427628,11689103641.493044
17738,181318.45870608694,418820401.5100974
13836,18947.459997360744,139396916.91744208
5098,137783.96972543807,572865752.4811058
26913,55406.27408334399,93179909.53293166
2232,102066.30937606178,126405232.19039139
24572,4237.591784986721,167869882.40752682
17192,363232.87268965243,2975382174.2835894
18883,1159720.3978931597,449180880.02917856
26893,1080015.8778846718,869885431.4944379
29209,597242.2870508046,335713634.9680892
2784,1104.3708330474872,13572392451.860527
19371,162537.53211775495,1225425846.5758376
8769,26803.469890596363,2860850330.0540595
3581,105030.22326254447,255148313.79167297
23859,479949.1412907023,2346670189.483852
7974,589470.10792341,681044019.5197856
21840,886217.8149184521,120942694.10651474
2319,735195.2093453847,117451679.31820634
21373,345994.125017586,1795603184.9246938
6745,3443626.0465243724,685231568.301638
20509,139386.0465620175,2265962275.5528083
1807,196491.18503174433,750941817.262117
9736,1045738.3357118944,674346432.8780332
12332,256591.23311838604,309464469.33599925
21385,202870.5800039031,429460105.4292076
7822,341816.1148534825,5336036417.872009
17676,1185167.5558003043,499511997.0081174
9758,12710967.34740888,3388020669.72092
8151,280130.8600322662,594559934.8915526
26651,780981.8677223837,1551313910.4227664
11428,228590.46511644783,140395401.8883077
21836,406860.006319785,1168437485.35926
18289,99914.14324218135,1243155529.9712696
27947,113312.71520154197,219283120.95921874
19970,1177697.5842557116,1782326732.9500566
23316,82570.21267658749,206825256.27713275
3399,219434.29535277703,224033608.37000284
27823,350639.5472214855,304584441.31049913
3919,139943.28536955707,13187055799.981934
26773,152101.82487723368,1560299997.3429024
20152,276661.6876079175,3233864646.844156
12027,52709.09928499517,325398136.6162442
25174,542391.7145995848,91485855.02520105
3214,86372.47376824966,343811294.6589903
15624,43858.98352172357,122282270.98533152
24369,143730.44225324036,874944826.278039
16822,122556.90437528877,224403946.30335778
11568,252102.67605436567,786029543.264276
25293,383253.01977243146,72948373.38833319
28674,242012.7796525501,757720768.8475465
8135,73435.26956720935,193375075.36734384
11869,184197.24206319844,1078455928.8667274
18391,228534.09457961287,1010568296.938567
24969,589401.0586702453,746118066.6126145
3181,1432052.099777255,227295950.48144692
3757,245419.93361358324,252468380.93611848
28377,330326.308804515,872865638.8551118
22898,79154.81042576006,231883043.86849636
17242,69748.94058517151,70875421.50320725
8213,29394.02908594725,21391518.220873967
9069,895547.653740238,279320690.0319314
13816,66162.01240860054,1520854494.485863
9154,174436.04230715873,557228270.5083282
13371,15253.265625541568,22024251.764751364
16443,47321.97521033213,255511529.9748004
3616,177633.9490159011,1069430601.3215414
18911,235270.10866035437,94491213.89947893
3541,89322.17991947765,1529068303.8827488
10439,414027.5790208277,383351956.6487219
11535,483744.6215464439,6579912236.498795
1743,5170303.694872646,348384453.3398932
13488,203132.72373326545,5504739.573479735
10149,333567.4403312406,701649378.3455286
4950,580494.0339361518,1636130713.933596
9535,2630824.671247808,350550602.55975056
1675,911192.8153916792,308191542.9170208
14105,212299.0268891751,68849228.05403545
119,168565.33877481337,186372786.81411394
24918,317373.52298587136,465742106.34032357
25635,95872.91343162647,1915546199.7673886
5047,135770.8303737388,878345283.3058655
4119,398368.0288123528,258495690.48136532
16860,355677.3928732829,735474999.6970978
23438,889362.6349555157,2477456129.5757933
3986,183527.95201128107,456611084.2018602
22811,2190320.6851122137,318345467.00115794
25771,4510580.461532116,279717656.20517004
13684,734850.1606699935,230794607.29922053
10483,124624.17989999974,25204560.478272174
15827,98084.04115323687,1962784904.6367872
5382,168946.59150787385,4618360944.214368
8672,511675.6379560684,31945702.24764683
20679,144625.57023698898,425641308.03582853
22932,69601.62846361335,121307615.16871394
8048,1137292.970377819,1368087234.9443917
3142,1481328.088288878,653945191.2931108
13950,2306567.142457381,106162805.66625
27963,67018.66614025238,258159922.22670102
520,300101.6159082935,69635520.79775679
385,364978.361239212,375966708.21440256
12111,51169.20637442205,1214097746.4790218
28356,309535.1410707348,148496133.25070202
27606,116151.08840225641,5332074420.654713
28370,257373.77141100864,323221187.73286027
7542,293118.24171189073,371103917.81042933
18578,324215.9806337532,412439823.67162764
12428,212806.94915926308,794994909.8995275
20222,561551.9745608268,108106523.15744784
2449,55012.67890036306,119962783.3630214
27983,289033.02058319113,560522569.9127227
7104,307107.18869813636,448679297.58928806
25437,231692.03691699548,961548753.2143098
438,2781134.556823757,715543385.7342179
27131,1436649.3783114895,236791822.12515882
5929,321488.15288644214,1029951433.224544
168,549351.205008588,530916335.9089739
26980,616088.0555437006,154091432.3369731
6355,157276.06763980255,132088367.41356498
3978,400686.6123692149,1999536016.8721485
24609,1200523.1091561485,430866978.02902645
21232,85747.20482013069,459382701.00746113
26760,448639.937234053,98692052.60252132
3609,37541.04215689083,1657039991.623829
9353,290431.08026326855,152896126.7387943
9124,265219.80302619044,320279532.36179894
4696,269583.96961679414,243433073.45012566
24899,842518.6314013626,335717937.84502184
28183,56900.628595908165,1454788305.8672066
24684,149848.35748766668,90902486.10809685
681,427400.8679877281,870137599.4756272
12639,273987.9919448502,474925133.66699755
28876,1531725.5122420492,24682373.048232716
6014,294307.96177367884,10624938295.554163
8575,1500726.271214851,1262270191.9891887
27194,207046.94335635376,222491694.8222149
2135,21548.016408882675,159380137.38991472
13366,519378.53183450096,260698742.1374884
7305,5532059.379122253,3454242924.418887
16411,394996.0144670503,191302659.16629392
29097,191556.33801012635,56295916.16937009
17559,604749.3601133329,2319766836.8511863
15267,62029.46663158187,127003440.65203102
459,859777.2910794971,479590165.5048601
25568,6055883.003882111,473443445.76328224
6169,131853.02228369648,3158046125.2217665
15741,148304.25579626948,378621334.28011817
4371,99934.82162366748,773814927.6769632
28056,708370.2762600253,1220334724.9437573
8337,535047.9044771355,102469949.51486486
24437,1626404.0105537944,8251825627.112459
12035,197204.06751481924,304028373.198094
21897,209723.0205857502,1419236.9040726179
13726,182840.45791475938,565052351.3288105
29835,895824.0512345787,832766532.8678552
14044,50488.32206746562,756087875.8280586
1201,2639223.6451402945,714820225.08454
21382,142179.95264755926,324886456.2037167
22406,330986.5639780048,264693037.9797281
13166,110825.29962107466,123910532.19881408
24663,4283599.523740539,724316962.7539469
13725,29575.07337814165,391279084.470434
2662,237751.868007361,448157915.7602773
18947,28667.21262756799,122455132.88166031
10282,580521.1208260864,322539799.37901336
1978,84881.94947480939,100090989.68287417
7241,556551.5539160013,658111744.3791007
12667,20576.214152205208,81923607.01958565
20800,1002622.4304451918,358723116.82785004
20675,110742.08725481623,504529311.04610664
7302,4513467.921269306,2915867445.410175
17163,527187.4538458786,21685200.374282297
28588,239151.29327289926,162646565.23652747
8557,244384.1518762804,175575063.92496362
7891,518525.4621196622,1273556652.3849752
11866,225625.19369358607,1201574200.7125843
19244,122035.55607407226,2548415135.288664
1940,151156.32112613608,33621803.551181145
28180,28816.13468606151,1189560592.823745
2528,80322.57264289982,552448762.2230061
2420,126089.72789661666,518116849.19152987
8374,416528.19091607386,251788231.60987717
16015,224100.48885632594,851777821.5895348
4106,486871.68072742637,176230421.460546
13781,909724.947590338,1485067446.6348054
10645,197630.81778501757,73405186.08625288
29367,327891.945139008,439789038.6712947
12227,590382.7427344417,2483604743.1060557
13758,18981.19238904285,600245345.5982971
5393,699209.4407352853,573763601.3088355
4194,164189.34291134807,143440308.69391343
1075,150682.31641540464,1368322638.6612346
22319,477692.83996841806,534600246.9985046
17670,1633801.883769399,527408636.4653048
7555,463740.7110839161,301728134.90428966
17838,260387.97273323577,2460846137.917055
1397,277832.82078798383,313228258.6544319
29244,5515.123971443529,3129782018.1855726
19349,499053.168506461,126560302.63252208
17710,32143.815139466464,855038085.383507
28479,23388.856665330826,838722515.7189293
23178,1391010.1830653965,1856585612.2352695
14495,130261.60468773956,112354263.9949136
10963,3533100.129752323,182792074.35430086
836,86312.33134609048,114929610.40317833
11056,73879.22902639437,2413035572.115249
24143,339261.0814232997,574928290.1566266
14293,221185.2547441921,426984589.3873837
17083,197624.87905431128,229206065.09234315
27976,577935.005905913,26856182.900962405
2020,81097.38261940784,40771257.71605566
22117,1704079.9684103462,1697381619.0130973
18900,284032.85711966676,13954836915.231947
14395,469435.7169831044,141786758.59556326
24379,191269.24045504295,648128281.2835275
6918,280761.28950581857,40840560.61047013
23982,624611.6969891858,716703751.3186091
9534,2837415.5362541056,411625918.17310613
15983,700173.9155467037,6162151115.989136
16828,96847.86733290757,219592188.16236034
27393,71835.47115589853,199564467.78177157
20650,578117.171858824,770817211.036124
26560,221786.66437288173,851664731.8322896
21704,165789.9161783839,978652070.4439806
133,154469.30945563366,277825768.26155126
1334,83579.66030195028,151699107.69906697
24055,277515.2813319624,1158876274.899028
6779,188059.71853442394,4501593174.45709
7,169474.10179509906,2699322790.491603
4705,840223.0365085487,347075231.32989526
6672,177570.62357159704,872823089.3244424
26461,1037135.1033123827,416272954.77427816
18506,76879.21379529945,1123443590.4360826
24561,154203.20638735304,3561727138.7647624
10545,87364.4627821647,2429180004.3445077
22535,592856.4957503927,413543315.32276416
29610,159763.8056482227,114670985.15462554
20226,200066.92627203625,87462844.39617488
4715,139938.27394606665,61781004.49192092
9426,276175.19364302815,62070830.694016814
5181,24741.343743796497,2838259200.3843956
21614,774413.1787576084,506491474.2986184
23422,30917.738727268865,239170525.67923284
12524,848885.582736141,223052581.7062759
12694,2749439.9753690595,100373044.19996008
18112,378051.32756433956,1170448041.369951
4085,8578759.774377957,1328105817.2442296
24040,88533.96314473326,3671553913.186571
25910,56426.09038411523,38465012.07401946
4293,181608.83377637877,309449382.98030376
25555,882731.939433839,666759925.3419117
27183,639701.3096618296,1182889088.3966432
4223,127529.210968137,59227602.21351563
16741,784589.2586620832,301441152.80635804
23980,273721.46986501623,112794217.04421298
13462,128748.99826349386,6169925.772326064
19048,13437.76499935828,32692804.913033843
