X,Y,Дельта,Питающий канал,Оползни,Конуса прорыва,Лопасти,Распределительный канал,Контуриты
0.9472076936049254,0.39518973009630004,0.14470652,0.14354727,0.14211513,0.14325602,0.1417548,0.14200698,0.14261337
0.9601909959654923,0.39518973009630004,0.14462034,0.14353804,0.14211546,0.14328347,0.14176568,0.1420712,0.14260587
0.9731742983260591,0.39518973009630004,0.14453399,0.14352877,0.14211576,0.14331096,0.14177656,0.14213558,0.14259833
0.9861576006866258,0.39518973009630004,0.14444752,0.1435195,0.14211607,0.14333855,0.14178747,0.14220013,0.14259079
0.9991409030471926,0.39518973009630004,0.14436089,0.14351018,0.14211635,0.14336614,0.14179838,0.14226481,0.14258319
1.0121242054077595,0.39518973009630004,0.14427412,0.14350082,0.14211664,0.1433938,0.1418093,0.14232966,0.14257558
1.0251075077683263,0.39518973009630004,0.14418724,0.14349148,0.14211692,0.14342155,0.14182027,0.14239468,0.14256796
1.038090810128893,0.39518973009630004,0.1441002,0.14348204,0.14211717,0.14344928,0.14183119,0.1424598,0.14256029
1.0510741124894598,0.39518973009630004,0.14401306,0.14347263,0.14211741,0.14347708,0.14184216,0.14252508,0.1425526
1.0640574148500266,0.39518973009630004,0.1439258,0.14346315,0.14211765,0.14350492,0.14185311,0.1425905,0.1425449
1.0770407172105934,0.39518973009630004,0.14383842,0.14345366,0.14211786,0.1435328,0.14186408,0.14265603,0.14253715
1.0900240195711601,0.39518973009630004,0.14375095,0.14344414,0.14211808,0.14356072,0.14187507,0.1427217,0.14252938
1.1030073219317271,0.39518973009630004,0.14366336,0.14343458,0.14211828,0.14358868,0.14188604,0.14278747,0.14252159
1.115990624292294,0.39518973009630004,0.14357568,0.143425,0.14211845,0.14361668,0.14189702,0.1428534,0.14251378
1.1289739266528607,0.39518973009630004,0.14348792,0.1434154,0.14211863,0.14364472,0.14190802,0.14291944,0.14250594
1.1419572290134274,0.39518973009630004,0.14340006,0.14340577,0.14211878,0.14367278,0.14191902,0.14298557,0.14249808
1.1549405313739942,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.167923833734561,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.1809071360951278,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.1938904384556945,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.2068737408162613,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.2198570431768283,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.232840345537395,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.2458236478979619,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.2588069502585286,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.2717902526190954,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.2847735549796622,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.297756857340229,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.3107401597007957,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.3237234620613627,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.3367067644219295,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.3496900667824963,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.362673369143063,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.3756566715036298,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.3886399738641966,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.4016232762247633,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.4146065785853301,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.427589880945897,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.440573183306464,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.4535564856670307,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.4665397880275974,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.4795230903881642,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.492506392748731,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.5054896951092978,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.5184729974698645,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.5314562998304313,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.544439602190998,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.557422904551565,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.5704062069121318,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.5833895092726986,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.5963728116332654,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.6093561139938322,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.622339416354399,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.6353227187149657,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.6483060210755325,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.6612893234360993,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.6742726257966662,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.687255928157233,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7002392305177998,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7132225328783666,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7262058352389333,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7391891375995001,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7521724399600669,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7651557423206337,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7781390446812007,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.7911223470417674,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.8041056494023342,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.817088951762901,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.8300722541234677,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.8430555564840345,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.8560388588446013,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.869022161205168,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.8820054635657348,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.8949887659263018,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.9079720682868686,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.9209553706474354,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.9339386730080022,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.946921975368569,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.9599052777291357,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.9728885800897025,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.9858718824502692,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
1.998855184810836,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.011838487171403,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.02482178953197,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.0378050918925363,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.0507883942531033,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.0637716966136703,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.076754998974237,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.089738301334804,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.1027216036953704,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.1157049060559374,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.128688208416504,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.141671510777071,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.1546548131376375,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.1676381154982045,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.1806214178587715,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.193604720219338,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.206588022579905,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.2195713249404716,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
2.2325546273010386,0.39518973009630004,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5455863596239,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5326030572633331,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5196197549027664,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5066364525421994,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4936531501816326,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4806698478210658,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.467686545460499,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4547032430999323,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4417199407393655,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4287366383787987,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.415753336018232,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.402770033657665,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3897867312970982,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3768034289365314,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3638201265759646,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3508368242153979,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.337853521854831,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3248702194942643,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3118869171336975,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2989036147731308,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2859203124125638,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.272937010051997,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2599537076914302,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2469704053308635,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2339871029702967,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.22100380060973,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2080204982491631,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1950371958885964,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1820538935280296,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1690705911674626,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1560872888068958,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.143103986446329,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1301206840857623,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1171373817251955,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1041540793646287,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.091170777004062,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0781874746434952,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0652041722829284,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0522208699223614,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0392375675617946,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0262542652012279,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.013270962840661,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0002876604800943,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9873043581195275,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9743210557589607,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9613377533983939,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9483544510378271,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9353711486772603,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9223878463166935,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9094045439561267,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8964212415955599,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8834379392349931,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8704546368744264,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8574713345138595,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8444880321532927,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8315047297927259,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8185214274321592,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8055381250715923,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7925548227110255,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7795715203504587,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.766588217989892,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7536049156293252,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7406216132687583,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7276383109081915,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7146550085476248,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.701671706187058,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6886884038264911,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6757051014659243,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6627217991053576,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6497384967447908,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6367551943842239,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6237718920236571,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6107885896630904,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5978052873025236,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5848219849419568,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5718386825813899,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5588553802208232,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5458720778602564,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5328887754996896,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5199054731391227,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.506922170778556,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4939388684179892,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.48095556605742235,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4679722636968556,0.408205891218085,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4549889613362888,0.408205891218085,0.14331056,0.14343755,0.14210694,0.14369568,0.14190744,0.14309652,0.14244528
-0.44200565897572197,0.408205891218085,0.14325641,0.14351675,0.14208248,0.14370134,0.14186764,0.1432265,0.14234887
-0.4290223566151552,0.408205891218085,0.14320326,0.14359443,0.14205846,0.14370686,0.14182857,0.14335409,0.14225432
-0.41603905425458837,0.408205891218085,0.14315118,0.14367059,0.1420349,0.14371224,0.14179026,0.14347918,0.14216171
-0.4030557518940216,0.408205891218085,0.14310019,0.1437451,0.1420118,0.14371745,0.14175273,0.14360167,0.14207108
-0.39007244953345477,0.408205891218085,0.14305273,0.14381441,0.1419903,0.14372228,0.14171782,0.14371568,0.14198682
-0.377089147172888,0.408205891218085,0.14300846,0.14387909,0.14197022,0.14372677,0.14168523,0.14382207,0.14190821
-0.36410584481232117,0.408205891218085,0.1429654,0.14394194,0.14195067,0.14373107,0.14165352,0.14392555,0.14183183
-0.3511225424517544,0.408205891218085,0.14292364,0.14400293,0.14193168,0.14373526,0.14162277,0.14402598,0.14175776
-0.33813924009118757,0.408205891218085,0.14288315,0.14406198,0.14191326,0.14373927,0.14159293,0.14412327,0.14168602
-0.3251559377306208,0.408205891218085,0.14284953,0.14411108,0.14189796,0.14374259,0.14156815,0.14420418,0.14162643
-0.312172635370054,0.408205891218085,0.14282323,0.1441495,0.141886,0.14374521,0.14154878,0.14426751,0.14157984
-0.2991893330094872,0.408205891218085,0.14279847,0.14418563,0.1418747,0.14374763,0.14153051,0.14432709,0.14153598
-0.2862060306489204,0.408205891218085,0.14277528,0.14421943,0.14186414,0.1437499,0.1415134,0.14438285,0.14149493
-0.2732227282883536,0.408205891218085,0.14275374,0.14425088,0.14185432,0.143752,0.14149754,0.14443474,0.1414568
-0.2602394259277868,0.408205891218085,0.14273384,0.14427993,0.14184523,0.14375393,0.14148286,0.14448264,0.14142159
-0.24725612356722,0.408205891218085,0.14271337,0.14430979,0.1418359,0.14375593,0.14146776,0.14453194,0.14138538
-0.23427282120665321,0.408205891218085,0.14269324,0.14433911,0.1418267,0.14375786,0.14145292,0.14458036,0.14134978
-0.2212895188460864,0.408205891218085,0.14267503,0.1443657,0.14181839,0.14375964,0.14143948,0.14462425,0.14131758
-0.2083062164855196,0.408205891218085,0.1426587,0.14438948,0.14181092,0.14376119,0.14142743,0.14466353,0.14128871
-0.1953229141249528,0.408205891218085,0.1426443,0.14441049,0.14180435,0.14376259,0.1414168,0.14469823,0.14126325
-0.182339611764386,0.408205891218085,0.14263181,0.14442873,0.14179865,0.14376378,0.1414076,0.14472835,0.14124116
-0.1693563094038192,0.408205891218085,0.14262119,0.1444442,0.14179379,0.1437648,0.14139976,0.14475389,0.14122242
-0.1563730070432524,0.408205891218085,0.14261244,0.14445692,0.14178978,0.14376563,0.14139329,0.14477493,0.14120696
-0.1433897046826856,0.408205891218085,0.14260554,0.14446698,0.14178662,0.14376627,0.1413882,0.14479156,0.14119476
-0.1304064023221188,0.408205891218085,0.14260045,0.14447446,0.14178431,0.14376678,0.14138444,0.1448039,0.14118573
-0.11742309996155202,0.408205891218085,0.14259706,0.1444794,0.14178276,0.1437671,0.14138195,0.14481205,0.14117977
-0.10443979760098522,0.408205891218085,0.14261803,0.14444882,0.14179234,0.1437651,0.14139742,0.14476153,0.14121681
-0.09145649524041842,0.408205891218085,0.1426419,0.14441398,0.14180325,0.1437628,0.14141503,0.14470398,0.14125901
-0.07847319287985162,0.408205891218085,0.14266755,0.1443766,0.14181498,0.14376034,0.14143395,0.14464225,0.14130434
-0.06548989051928482,0.408205891218085,0.14269808,0.14433718,0.14182743,0.14375667,0.14145368,0.14457406,0.14135288
-0.052506588158718025,0.408205891218085,0.14285448,0.14430949,0.14184058,0.14371322,0.14145921,0.1444076,0.14141545
-0.039523285798151224,0.408205891218085,0.14301153,0.14427958,0.14185432,0.14366987,0.14146581,0.14423853,0.14148039
-0.026539983437584427,0.408205891218085,0.14316899,0.14424765,0.14186858,0.14362666,0.14147343,0.14406726,0.14154747
-0.01355668107701763,0.408205891218085,0.14332664,0.14421389,0.1418833,0.14358361,0.14148194,0.14389421,0.14161646
-0.0005733787164508305,0.408205891218085,0.14348425,0.1441785,0.14189841,0.14354078,0.14149126,0.1437198,0.14168707
0.012409923644115969,0.408205891218085,0.14364152,0.14414167,0.14191382,0.14349823,0.1415013,0.14354448,0.14175898
0.025393226004682766,0.408205891218085,0.14379826,0.14410366,0.14192949,0.14345597,0.14151193,0.1433687,0.14183198
0.03837652836524957,0.408205891218085,0.14395419,0.14406466,0.14194535,0.14341407,0.14152306,0.14319289,0.14190575
0.05135983072581636,0.408205891218085,0.1441091,0.14402491,0.1419613,0.14337255,0.14153461,0.14301747,0.14198004
0.06434313308638316,0.408205891218085,0.14426275,0.1439846,0.14197731,0.14333147,0.14154644,0.14284286,0.14205454
0.07732643544694996,0.408205891218085,0.14441492,0.14394397,0.1419933,0.14329086,0.1415585,0.14266948,0.14212902
0.09030973780751676,0.408205891218085,0.1445654,0.14390318,0.1420092,0.14325075,0.14157064,0.14249767,0.1422032
0.10329304016808356,0.408205891218085,0.14471401,0.14386244,0.14202495,0.14321116,0.14158279,0.14232779,0.14227684
0.11627634252865035,0.408205891218085,0.1448606,0.14382194,0.1420405,0.14317213,0.14159489,0.14216018,0.14234975
0.12925964488921715,0.408205891218085,0.14500499,0.14378184,0.14205581,0.14313368,0.14160684,0.1419951,0.14242168
0.14224294724978395,0.408205891218085,0.14514709,0.14374234,0.14207086,0.14309588,0.14161858,0.14183287,0.1424925
0.15522624961035075,0.408205891218085,0.14528051,0.14371078,0.1420833,0.14305955,0.14162649,0.14168648,0.14255291
0.16820955197091755,0.408205891218085,0.14540978,0.14368199,0.14209482,0.14302413,0.14163315,0.14154671,0.14260948
